Video,Label,Confidence,Timestamp(ms)
Transcodes/IMG_0616.mp4,Child,99.0337905883789,4000
Transcodes/IMG_0616.mp4,Clothing,53.04806137084961,4000
Transcodes/IMG_0616.mp4,Dancing,52.53865051269531,4000
Transcodes/IMG_0616.mp4,Fallen Person,51.40408706665039,4000
Transcodes/IMG_0616.mp4,Female,99.0337905883789,4000
Transcodes/IMG_0616.mp4,Field,50.727195739746094,4000
Transcodes/IMG_0616.mp4,Fitness,51.14753341674805,4000
Transcodes/IMG_0616.mp4,Football,52.110069274902344,4000
Transcodes/IMG_0616.mp4,Footwear,53.04806137084961,4000
Transcodes/IMG_0616.mp4,Girl,99.0337905883789,4000
Transcodes/IMG_0616.mp4,Grass,57.677711486816406,4000
Transcodes/IMG_0616.mp4,Jumping,55.2244873046875,4000
Transcodes/IMG_0616.mp4,Kicking,51.33583450317383,4000
Transcodes/IMG_0616.mp4,Leisure Activities,52.53865051269531,4000
Transcodes/IMG_0616.mp4,Nature,57.677711486816406,4000
Transcodes/IMG_0616.mp4,Outdoor Play Area,60.088172912597656,4000
Transcodes/IMG_0616.mp4,Outdoors,62.35661697387695,4000
Transcodes/IMG_0616.mp4,Park,57.677711486816406,4000
Transcodes/IMG_0616.mp4,Performer,54.43195724487305,4000
Transcodes/IMG_0616.mp4,Person,99.0337905883789,4000
Transcodes/IMG_0616.mp4,Pilates,50.281429290771484,4000
Transcodes/IMG_0616.mp4,Plant,57.677711486816406,4000
Transcodes/IMG_0616.mp4,Play Area,60.14402389526367,4000
Transcodes/IMG_0616.mp4,Playing Baseball,50.758506774902344,4000
Transcodes/IMG_0616.mp4,Playing Basketball,55.75812911987305,4000
Transcodes/IMG_0616.mp4,Running,52.124061584472656,4000
Transcodes/IMG_0616.mp4,Shoe,53.04806137084961,4000
Transcodes/IMG_0616.mp4,Sitting,76.21610260009766,4000
Transcodes/IMG_0616.mp4,Solo Performance,54.43195724487305,4000
Transcodes/IMG_0616.mp4,Sphere,50.695716857910156,4000
Transcodes/IMG_0616.mp4,Sport,57.72505187988281,4000
Transcodes/IMG_0616.mp4,Working Out,52.42207336425781,4000
Transcodes/IMG_0616.mp4,Animal,51.34076690673828,4500
Transcodes/IMG_0616.mp4,Baseball,54.39727783203125,4500
Transcodes/IMG_0616.mp4,Basketball,53.93177032470703,4500
Transcodes/IMG_0616.mp4,Child,99.19500732421875,4500
Transcodes/IMG_0616.mp4,Clothing,54.781578063964844,4500
Transcodes/IMG_0616.mp4,Cricket,51.490413665771484,4500
Transcodes/IMG_0616.mp4,Dancing,50.78586959838867,4500
Transcodes/IMG_0616.mp4,Face,59.502197265625,4500
Transcodes/IMG_0616.mp4,Fallen Person,53.338863372802734,4500
Transcodes/IMG_0616.mp4,Female,99.19500732421875,4500
Transcodes/IMG_0616.mp4,Footwear,54.781578063964844,4500
Transcodes/IMG_0616.mp4,Girl,99.19500732421875,4500
Transcodes/IMG_0616.mp4,Grass,57.49671936035156,4500
Transcodes/IMG_0616.mp4,Head,59.509300231933594,4500
Transcodes/IMG_0616.mp4,Hugging,50.322967529296875,4500
Transcodes/IMG_0616.mp4,Jumping,52.51327133178711,4500
Transcodes/IMG_0616.mp4,Leisure Activities,50.78586959838867,4500
Transcodes/IMG_0616.mp4,Machine,54.1940803527832,4500
Transcodes/IMG_0616.mp4,Nature,57.49671936035156,4500
Transcodes/IMG_0616.mp4,Outdoor Play Area,59.438133239746094,4500
Transcodes/IMG_0616.mp4,Outdoors,60.134925842285156,4500
Transcodes/IMG_0616.mp4,Park,57.49671936035156,4500
Transcodes/IMG_0616.mp4,Performer,53.791473388671875,4500
Transcodes/IMG_0616.mp4,Person,99.19500732421875,4500
